gene,GH,AN,MH,US,sum,max_PBE,max_PBE_pop
Zm00001d024809,1,1,1,1,4,1.28093304546238,MH
Zm00001d040628,1,1,1,1,4,1.28093304546238,MH
Zm00001d037872,1,1,1,1,4,1.28093304546238,MH
Zm00001d008724,1,1,1,1,4,1.28093304546238,MH
Zm00001d045838,1,1,1,1,4,1.28093304546238,MH
Zm00001d045839,1,1,1,1,4,1.28093304546238,MH
Zm00001d042660,1,1,1,1,4,1.27602305964657,MH
Zm00001d042661,1,1,1,1,4,1.27602305964657,MH
Zm00001d031939,1,1,1,1,4,1.27334454589114,GH
Zm00001d034345,1,1,1,1,4,1.27334454589114,GH
Zm00001d034346,1,1,1,1,4,1.27334454589114,GH
Zm00001d025868,1,1,1,1,4,1.27334454589114,GH
Zm00001d025984,1,1,1,1,4,1.27334454589114,GH
Zm00001d004996,1,1,1,1,4,1.27334454589114,GH
Zm00001d004997,1,1,1,1,4,1.27334454589114,GH
Zm00001d004998,1,1,1,1,4,1.27334454589114,GH
Zm00001d004999,1,1,1,1,4,1.27334454589114,GH
Zm00001d044324,1,1,1,1,4,1.27334454589114,GH
Zm00001d006515,1,1,1,1,4,1.27330441415309,AN
Zm00001d052772,1,1,1,1,4,1.27330441415309,AN
Zm00001d015733,1,1,1,1,4,1.27330441415309,AN
Zm00001d011314,1,1,1,1,4,1.27330441415309,AN
Zm00001d045635,1,1,1,1,4,1.27330441415309,AN
Zm00001d047439,1,1,1,1,4,1.27330441415309,AN
Zm00001d043970,1,1,1,1,4,1.26852764999666,US
Zm00001d043971,1,1,1,1,4,1.26852764999666,US
Zm00001d048710,1,1,1,1,4,1.26852764999666,US
Zm00001d018372,1,1,1,1,4,1.26852764999666,US
Zm00001d028586,1,1,1,1,4,1.26297895128879,US
Zm00001d028587,1,1,1,1,4,1.26297895128879,US
Zm00001d028588,1,1,1,1,4,1.26297895128879,US
Zm00001d028590,1,1,1,1,4,1.26297895128879,US
Zm00001d029249,1,1,1,1,4,1.26297895128879,US
Zm00001d048832,1,1,1,1,4,1.26297895128879,US
Zm00001d017036,1,1,1,1,4,1.26297895128879,US
Zm00001d008177,1,1,1,1,4,1.26297895128879,US
Zm00001d010554,1,1,1,1,4,1.26297895128879,US
Zm00001d010555,1,1,1,1,4,1.26297895128879,US
Zm00001d010556,1,1,1,1,4,1.26297895128879,US
Zm00001d010752,1,1,1,1,4,1.26297895128879,US
Zm00001d010753,1,1,1,1,4,1.26297895128879,US
Zm00001d010754,1,1,1,1,4,1.26297895128879,US
Zm00001d011764,1,1,1,1,4,1.26297895128879,US
Zm00001d024807,1,1,1,1,4,1.25743747033311,AN
Zm00001d003897,1,1,1,1,4,1.25743747033311,AN
Zm00001d040627,1,1,1,1,4,1.25743747033311,AN
Zm00001d013785,1,1,1,1,4,1.25743747033311,AN
Zm00001d013786,1,1,1,1,4,1.25743747033311,AN
Zm00001d013787,1,1,1,1,4,1.25743747033311,AN
Zm00001d020862,1,1,1,1,4,1.25743747033311,AN
Zm00001d020863,1,1,1,1,4,1.25743747033311,AN
Zm00001d010373,1,1,1,1,4,1.25743747033311,AN
Zm00001d030131,1,1,1,1,4,1.24375451574449,MH
Zm00001d030132,1,1,1,1,4,1.24375451574449,MH
Zm00001d032366,1,1,1,1,4,1.24375451574449,MH
Zm00001d032367,1,1,1,1,4,1.24375451574449,MH
Zm00001d003755,1,1,1,1,4,1.24375451574449,MH
Zm00001d003756,1,1,1,1,4,1.24375451574449,MH
Zm00001d039311,1,1,1,1,4,1.24375451574449,MH
Zm00001d039312,1,1,1,1,4,1.24375451574449,MH
Zm00001d043368,1,1,1,1,4,1.24375451574449,MH
Zm00001d050741,1,1,1,1,4,1.24375451574449,MH
Zm00001d038275,1,1,1,1,4,1.24375451574449,MH
Zm00001d038278,1,1,1,1,4,1.24375451574449,MH
Zm00001d038279,1,1,1,1,4,1.24375451574449,MH
Zm00001d022578,1,1,1,1,4,1.24375451574449,MH
Zm00001d022579,1,1,1,1,4,1.24375451574449,MH
Zm00001d022581,1,1,1,1,4,1.24375451574449,MH
Zm00001d008581,1,1,1,1,4,1.24375451574449,MH
Zm00001d045393,1,1,1,1,4,1.24375451574449,MH
Zm00001d045394,1,1,1,1,4,1.24375451574449,MH
Zm00001d045395,1,1,1,1,4,1.24375451574449,MH
Zm00001d004894,1,1,1,1,4,1.23695308216518,AN
Zm00001d030297,1,1,1,1,4,1.23069020457942,AN
Zm00001d031908,1,1,1,1,4,1.22697082667517,US
Zm00001d032985,1,1,1,1,4,1.22697082667517,US
Zm00001d033551,1,1,1,1,4,1.22697082667517,US
Zm00001d008580,1,1,1,1,4,1.22697082667517,US
Zm00001d024441,1,1,1,1,4,1.22232930950887,GH
Zm00001d026559,1,1,1,1,4,1.22232930950887,GH
Zm00001d001765,1,1,1,1,4,1.22232930950887,GH
Zm00001d005199,1,1,1,1,4,1.22232930950887,GH
Zm00001d036531,1,1,1,1,4,1.22232930950887,GH
Zm00001d036532,1,1,1,1,4,1.22232930950887,GH
Zm00001d038948,1,1,1,1,4,1.22232930950887,GH
Zm00001d012935,1,1,1,1,4,1.22214104774571,AN
Zm00001d034594,1,1,1,1,4,1.22183043831496,AN
Zm00001d034595,1,1,1,1,4,1.22183043831496,AN
Zm00001d021434,1,1,1,1,4,1.22183043831496,AN
Zm00001d021435,1,1,1,1,4,1.22183043831496,AN
Zm00001d021436,1,1,1,1,4,1.22183043831496,AN
Zm00001d021437,1,1,1,1,4,1.22183043831496,AN
Zm00001d021438,1,1,1,1,4,1.22183043831496,AN
Zm00001d028194,1,1,1,1,4,1.21628300561514,US
Zm00001d028195,1,1,1,1,4,1.21628300561514,US
Zm00001d028196,1,1,1,1,4,1.21628300561514,US
Zm00001d028197,1,1,1,1,4,1.21628300561514,US
Zm00001d033651,1,1,1,1,4,1.21628300561514,US
Zm00001d033652,1,1,1,1,4,1.21628300561514,US
Zm00001d045087,1,1,1,1,4,1.21628300561514,US
Zm00001d006790,1,1,1,1,4,1.19880858143629,AN
Zm00001d006791,1,1,1,1,4,1.19880858143629,AN
Zm00001d040606,1,1,1,1,4,1.19880858143629,AN
Zm00001d043693,1,1,1,1,4,1.19880858143629,AN
Zm00001d039015,1,1,1,1,4,1.19880858143629,AN
Zm00001d024327,1,1,1,1,4,1.19482833053658,AN
Zm00001d026585,1,1,1,1,4,1.19482833053658,AN
Zm00001d002803,1,1,1,1,4,1.19482833053658,AN
Zm00001d002804,1,1,1,1,4,1.19482833053658,AN
Zm00001d002805,1,1,1,1,4,1.19482833053658,AN
Zm00001d048892,1,1,1,1,4,1.19482833053658,AN
Zm00001d052779,1,1,1,1,4,1.19482833053658,AN
Zm00001d018498,1,1,1,1,4,1.19482833053658,AN
Zm00001d018499,1,1,1,1,4,1.19482833053658,AN
Zm00001d020510,1,1,1,1,4,1.19482833053658,AN
Zm00001d020511,1,1,1,1,4,1.19482833053658,AN
Zm00001d020512,1,1,1,1,4,1.19482833053658,AN
Zm00001d034900,1,1,1,1,4,1.19321958941854,AN
Zm00001d002964,1,1,1,1,4,1.19321958941854,AN
Zm00001d008428,1,1,1,1,4,1.19321958941854,AN
Zm00001d016848,1,1,1,1,4,1.18739739974351,AN
Zm00001d039046,1,1,1,1,4,1.18594333706346,AN
Zm00001d039047,1,1,1,1,4,1.18594333706346,AN
Zm00001d023553,1,1,1,1,4,1.1810847094608,AN
Zm00001d002093,1,1,1,1,4,1.1810847094608,AN
Zm00001d002094,1,1,1,1,4,1.1810847094608,AN
Zm00001d002095,1,1,1,1,4,1.1810847094608,AN
Zm00001d002316,1,1,1,1,4,1.1810847094608,AN
Zm00001d002317,1,1,1,1,4,1.1810847094608,AN
Zm00001d042357,1,1,1,1,4,1.1810847094608,AN
Zm00001d042359,1,1,1,1,4,1.1810847094608,AN
Zm00001d048891,1,1,1,1,4,1.1810847094608,AN
Zm00001d052449,1,1,1,1,4,1.1810847094608,AN
Zm00001d052450,1,1,1,1,4,1.1810847094608,AN
Zm00001d052451,1,1,1,1,4,1.1810847094608,AN
Zm00001d014364,1,1,1,1,4,1.1810847094608,AN
Zm00001d014462,1,1,1,1,4,1.1810847094608,AN
Zm00001d014463,1,1,1,1,4,1.1810847094608,AN
Zm00001d014808,1,1,1,1,4,1.1810847094608,AN
Zm00001d014809,1,1,1,1,4,1.1810847094608,AN
Zm00001d015715,1,1,1,1,4,1.1810847094608,AN
Zm00001d009230,1,1,1,1,4,1.1810847094608,AN
Zm00001d045632,1,1,1,1,4,1.1810847094608,AN
Zm00001d045636,1,1,1,1,4,1.1810847094608,AN
Zm00001d028214,1,1,1,1,4,1.17476430305388,AN
Zm00001d028215,1,1,1,1,4,1.17476430305388,AN
Zm00001d024765,1,1,1,1,4,1.17476430305388,AN
Zm00001d024767,1,1,1,1,4,1.17476430305388,AN
Zm00001d024768,1,1,1,1,4,1.17476430305388,AN
Zm00001d026360,1,1,1,1,4,1.17476430305388,AN
Zm00001d026361,1,1,1,1,4,1.17476430305388,AN
Zm00001d053661,1,1,1,1,4,1.17476430305388,AN
Zm00001d018363,1,1,1,1,4,1.17476430305388,AN
Zm00001d018364,1,1,1,1,4,1.17476430305388,AN
Zm00001d018365,1,1,1,1,4,1.17476430305388,AN
Zm00001d037114,1,1,1,1,4,1.17476430305388,AN
Zm00001d037368,1,1,1,1,4,1.17476430305388,AN
Zm00001d037369,1,1,1,1,4,1.17476430305388,AN
Zm00001d022241,1,1,1,1,4,1.17476430305388,AN
Zm00001d022242,1,1,1,1,4,1.17476430305388,AN
Zm00001d030818,1,1,1,1,4,1.17466767559731,US
Zm00001d001952,1,1,1,1,4,1.17466767559731,US
Zm00001d001953,1,1,1,1,4,1.17466767559731,US
Zm00001d002602,1,1,1,1,4,1.17466767559731,US
Zm00001d002603,1,1,1,1,4,1.17466767559731,US
Zm00001d043764,1,1,1,1,4,1.17466767559731,US
Zm00001d043766,1,1,1,1,4,1.17466767559731,US
Zm00001d018145,1,1,1,1,4,1.17466767559731,US
Zm00001d018146,1,1,1,1,4,1.17466767559731,US
Zm00001d008758,1,1,1,1,4,1.17466767559731,US
Zm00001d008759,1,1,1,1,4,1.17466767559731,US
Zm00001d009365,1,1,1,1,4,1.17466767559731,US
Zm00001d023332,1,1,1,1,4,1.17463994656545,AN
Zm00001d002325,1,1,1,1,4,1.17463994656545,AN
Zm00001d002326,1,1,1,1,4,1.17463994656545,AN
Zm00001d002896,1,1,1,1,4,1.17463994656545,AN
Zm00001d018500,1,1,1,1,4,1.17463994656545,AN
Zm00001d018501,1,1,1,1,4,1.17463994656545,AN
Zm00001d008432,1,1,1,1,4,1.17463994656545,AN
Zm00001d012019,1,1,1,1,4,1.17463994656545,AN
Zm00001d012020,1,1,1,1,4,1.17463994656545,AN
Zm00001d046411,1,1,1,1,4,1.17463994656545,AN
Zm00001d004128,1,1,1,1,4,1.1649443545345,AN
Zm00001d042270,1,1,1,1,4,1.1649443545345,AN
Zm00001d042271,1,1,1,1,4,1.1649443545345,AN
Zm00001d042272,1,1,1,1,4,1.1649443545345,AN
Zm00001d016448,1,1,1,1,4,1.1649443545345,AN
Zm00001d018207,1,1,1,1,4,1.1649443545345,AN
Zm00001d018208,1,1,1,1,4,1.1649443545345,AN
Zm00001d018209,1,1,1,1,4,1.1649443545345,AN
Zm00001d045533,1,1,1,1,4,1.1649443545345,AN
Zm00001d045534,1,1,1,1,4,1.1649443545345,AN
Zm00001d032475,1,1,1,1,4,1.16192596024027,GH
Zm00001d032476,1,1,1,1,4,1.16192596024027,GH
Zm00001d024333,1,1,1,1,4,1.16192596024027,GH
Zm00001d025991,1,1,1,1,4,1.16192596024027,GH
Zm00001d025992,1,1,1,1,4,1.16192596024027,GH
Zm00001d009426,1,1,1,1,4,1.16192596024027,GH
Zm00001d045888,1,1,1,1,4,1.16192596024027,GH
Zm00001d053622,1,1,1,1,4,1.15497336661865,AN
Zm00001d015856,1,1,1,1,4,1.15497336661865,AN
Zm00001d031668,1,1,1,1,4,1.1512931322116,MH
Zm00001d031669,1,1,1,1,4,1.1512931322116,MH
Zm00001d002770,1,1,1,1,4,1.1512931322116,MH
Zm00001d017106,1,1,1,1,4,1.1512931322116,MH
Zm00001d017107,1,1,1,1,4,1.1512931322116,MH
Zm00001d021385,1,1,1,1,4,1.1512931322116,MH
Zm00001d021386,1,1,1,1,4,1.1512931322116,MH
Zm00001d041752,1,1,1,1,4,1.14782799240385,AN
Zm00001d041753,1,1,1,1,4,1.14782799240385,AN
Zm00001d049823,1,1,1,1,4,1.14782799240385,AN
Zm00001d049824,1,1,1,1,4,1.14782799240385,AN
Zm00001d043156,1,1,1,1,4,1.14336050166472,AN
Zm00001d043157,1,1,1,1,4,1.14336050166472,AN
Zm00001d043158,1,1,1,1,4,1.14336050166472,AN
Zm00001d043159,1,1,1,1,4,1.14336050166472,AN
Zm00001d043160,1,1,1,1,4,1.14336050166472,AN
Zm00001d002733,1,1,1,1,4,1.13943428318837,MH
Zm00001d002734,1,1,1,1,4,1.13943428318837,MH
Zm00001d002735,1,1,1,1,4,1.13943428318837,MH
Zm00001d002736,1,1,1,1,4,1.13943428318837,MH
Zm00001d039459,1,1,1,1,4,1.13943428318837,MH
Zm00001d039460,1,1,1,1,4,1.13943428318837,MH
Zm00001d039461,1,1,1,1,4,1.13943428318837,MH
Zm00001d039462,1,1,1,1,4,1.13943428318837,MH
Zm00001d048901,1,1,1,1,4,1.13943428318837,MH
Zm00001d048902,1,1,1,1,4,1.13943428318837,MH
Zm00001d038542,1,1,1,1,4,1.13943428318837,MH
Zm00001d038543,1,1,1,1,4,1.13943428318837,MH
Zm00001d038544,1,1,1,1,4,1.13943428318837,MH
Zm00001d038545,1,1,1,1,4,1.13943428318837,MH
Zm00001d037410,1,1,1,1,4,1.13308903159583,AN
Zm00001d037411,1,1,1,1,4,1.13308903159583,AN
Zm00001d037412,1,1,1,1,4,1.13308903159583,AN
Zm00001d053588,1,1,1,1,4,1.13218220826905,MH
Zm00001d014389,1,1,1,1,4,1.13218220826905,MH
Zm00001d018597,1,1,1,1,4,1.13218220826905,MH
Zm00001d018598,1,1,1,1,4,1.13218220826905,MH
Zm00001d009131,1,1,1,1,4,1.13218220826905,MH
Zm00001d042884,1,1,1,1,4,1.12876301506716,US
Zm00001d042885,1,1,1,1,4,1.12876301506716,US
Zm00001d022564,1,1,1,1,4,1.1251834658916,AN
Zm00001d045021,1,1,1,1,4,1.12327875150171,AN
Zm00001d024681,1,1,1,1,4,1.11256509005226,US
Zm00001d024682,1,1,1,1,4,1.11256509005226,US
Zm00001d024683,1,1,1,1,4,1.11256509005226,US
Zm00001d005240,1,1,1,1,4,1.11256509005226,US
Zm00001d042151,1,1,1,1,4,1.11256509005226,US
Zm00001d042152,1,1,1,1,4,1.11256509005226,US
Zm00001d043860,1,1,1,1,4,1.11256509005226,US
Zm00001d018528,1,1,1,1,4,1.11256509005226,US
Zm00001d028213,1,1,1,1,4,1.10388064822764,US
Zm00001d014386,1,1,1,1,4,1.10388064822764,US
Zm00001d006397,1,1,1,1,4,1.1006452959065,US
Zm00001d006398,1,1,1,1,4,1.1006452959065,US
Zm00001d006399,1,1,1,1,4,1.1006452959065,US
Zm00001d006400,1,1,1,1,4,1.1006452959065,US
Zm00001d006401,1,1,1,1,4,1.1006452959065,US
Zm00001d015654,1,1,1,1,4,1.09993803793583,GH
Zm00001d015656,1,1,1,1,4,1.09993803793583,GH
Zm00001d015658,1,1,1,1,4,1.09993803793583,GH
Zm00001d018466,1,1,1,1,4,1.09993803793583,GH
Zm00001d018467,1,1,1,1,4,1.09993803793583,GH
Zm00001d018468,1,1,1,1,4,1.09993803793583,GH
Zm00001d018469,1,1,1,1,4,1.09993803793583,GH
Zm00001d007753,1,1,1,1,4,1.09861188866827,MH
Zm00001d046334,1,1,1,1,4,1.09861188866827,MH
Zm00001d007422,1,1,1,1,4,1.08410029191347,US
Zm00001d042355,1,1,1,1,4,1.08410029191347,US
Zm00001d050673,1,1,1,1,4,1.08410029191347,US
Zm00001d037409,1,1,1,1,4,1.08410029191347,US
Zm00001d007776,1,1,1,1,4,1.08109006799855,AN
Zm00001d053875,1,1,1,1,4,1.08109006799855,AN
Zm00001d018288,1,1,1,1,4,1.08109006799855,AN
Zm00001d018289,1,1,1,1,4,1.08109006799855,AN
Zm00001d029800,1,1,1,1,4,1.07954328277888,GH
Zm00001d029801,1,1,1,1,4,1.07954328277888,GH
Zm00001d029808,1,1,1,1,4,1.07954328277888,GH
Zm00001d029809,1,1,1,1,4,1.07954328277888,GH
Zm00001d030343,1,1,1,1,4,1.07954328277888,GH
Zm00001d033232,1,1,1,1,4,1.07954328277888,GH
Zm00001d023211,1,1,1,1,4,1.07954328277888,GH
Zm00001d024784,1,1,1,1,4,1.07954328277888,GH
Zm00001d002313,1,1,1,1,4,1.07954328277888,GH
Zm00001d006507,1,1,1,1,4,1.07954328277888,GH
Zm00001d006508,1,1,1,1,4,1.07954328277888,GH
Zm00001d006608,1,1,1,1,4,1.07954328277888,GH
Zm00001d007464,1,1,1,1,4,1.07954328277888,GH
Zm00001d007465,1,1,1,1,4,1.07954328277888,GH
Zm00001d007632,1,1,1,1,4,1.07954328277888,GH
Zm00001d049000,1,1,1,1,4,1.07954328277888,GH
Zm00001d050612,1,1,1,1,4,1.07954328277888,GH
Zm00001d013642,1,1,1,1,4,1.07954328277888,GH
Zm00001d013643,1,1,1,1,4,1.07954328277888,GH
Zm00001d013644,1,1,1,1,4,1.07954328277888,GH
Zm00001d013645,1,1,1,1,4,1.07954328277888,GH
Zm00001d014327,1,1,1,1,4,1.07954328277888,GH
Zm00001d014328,1,1,1,1,4,1.07954328277888,GH
Zm00001d014642,1,1,1,1,4,1.07954328277888,GH
Zm00001d014643,1,1,1,1,4,1.07954328277888,GH
Zm00001d014644,1,1,1,1,4,1.07954328277888,GH
Zm00001d015692,1,1,1,1,4,1.07954328277888,GH
Zm00001d015693,1,1,1,1,4,1.07954328277888,GH
Zm00001d035166,1,1,1,1,4,1.07954328277888,GH
Zm00001d035167,1,1,1,1,4,1.07954328277888,GH
Zm00001d035199,1,1,1,1,4,1.07954328277888,GH
Zm00001d038473,1,1,1,1,4,1.07954328277888,GH
Zm00001d038866,1,1,1,1,4,1.07954328277888,GH
Zm00001d019957,1,1,1,1,4,1.07954328277888,GH
Zm00001d019958,1,1,1,1,4,1.07954328277888,GH
Zm00001d009810,1,1,1,1,4,1.07954328277888,GH
Zm00001d045883,1,1,1,1,4,1.07954328277888,GH
Zm00001d045884,1,1,1,1,4,1.07954328277888,GH
Zm00001d048719,1,1,1,1,4,1.07654458154438,US
Zm00001d048720,1,1,1,1,4,1.07654458154438,US
Zm00001d048721,1,1,1,1,4,1.07654458154438,US
Zm00001d048722,1,1,1,1,4,1.07654458154438,US
Zm00001d045739,1,1,1,1,4,1.07654458154438,US
Zm00001d016825,1,1,1,1,4,1.0729072374222,GH
Zm00001d016826,1,1,1,1,4,1.0729072374222,GH
Zm00001d016827,1,1,1,1,4,1.0729072374222,GH
Zm00001d035323,1,1,1,1,4,1.0729072374222,GH
Zm00001d038667,1,1,1,1,4,1.0729072374222,GH
Zm00001d038668,1,1,1,1,4,1.0729072374222,GH
Zm00001d038671,1,1,1,1,4,1.0729072374222,GH
Zm00001d003333,1,1,1,1,4,1.06736953243929,AN
Zm00001d003334,1,1,1,1,4,1.06736953243929,AN
Zm00001d005781,1,1,1,1,4,1.06736953243929,AN
Zm00001d005782,1,1,1,1,4,1.06736953243929,AN
Zm00001d048689,1,1,1,1,4,1.06090376454905,AN
Zm00001d048690,1,1,1,1,4,1.06090376454905,AN
Zm00001d050320,1,1,1,1,4,1.06090376454905,AN
Zm00001d012633,1,1,1,1,4,1.06090376454905,AN
Zm00001d034925,1,1,1,1,4,1.05752268686096,AN
Zm00001d053090,1,1,1,1,4,1.05725818268501,US
Zm00001d053091,1,1,1,1,4,1.05725818268501,US
Zm00001d037334,1,1,1,1,4,1.05725818268501,US
Zm00001d027630,1,1,1,1,4,1.05550296580213,GH
Zm00001d027631,1,1,1,1,4,1.05550296580213,GH
Zm00001d028926,1,1,1,1,4,1.05550296580213,GH
Zm00001d024063,1,1,1,1,4,1.05550296580213,GH
Zm00001d024064,1,1,1,1,4,1.05550296580213,GH
Zm00001d025983,1,1,1,1,4,1.05550296580213,GH
Zm00001d028773,1,1,1,1,4,1.05388169045947,AN
Zm00001d028774,1,1,1,1,4,1.05388169045947,AN
Zm00001d028775,1,1,1,1,4,1.05388169045947,AN
Zm00001d031901,1,1,1,1,4,1.05388169045947,AN
Zm00001d024323,1,1,1,1,4,1.05388169045947,AN
Zm00001d024324,1,1,1,1,4,1.05388169045947,AN
Zm00001d016828,1,1,1,1,4,1.05388169045947,AN
Zm00001d012025,1,1,1,1,4,1.05388169045947,AN
Zm00001d045558,1,1,1,1,4,1.05388169045947,AN
Zm00001d044570,1,1,1,1,4,1.0537032674328,AN
Zm00001d021694,1,1,1,1,4,1.0537032674328,AN
Zm00001d010987,1,1,1,1,4,1.0537032674328,AN
Zm00001d010988,1,1,1,1,4,1.0537032674328,AN
Zm00001d023733,1,1,1,1,4,1.04251994411329,AN
Zm00001d023734,1,1,1,1,4,1.04251994411329,AN
Zm00001d007368,1,1,1,1,4,1.04251994411329,AN
Zm00001d044646,1,1,1,1,4,1.04251994411329,AN
Zm00001d044647,1,1,1,1,4,1.04251994411329,AN
Zm00001d013201,1,1,1,1,4,1.04251994411329,AN
Zm00001d013202,1,1,1,1,4,1.04251994411329,AN
Zm00001d012082,1,1,1,1,4,1.04251994411329,AN
Zm00001d010716,1,1,1,1,4,1.03944752982883,US
Zm00001d011751,1,1,1,1,4,1.03366764899726,AN
Zm00001d030741,1,1,1,1,4,1.03331416066248,GH
Zm00001d020237,1,1,1,1,4,1.03331416066248,GH
Zm00001d020238,1,1,1,1,4,1.03331416066248,GH
Zm00001d021344,1,1,1,1,4,1.03331416066248,GH
Zm00001d030851,1,1,1,1,4,1.0302580841174,US
Zm00001d049805,1,1,1,1,4,1.02438468510496,MH
Zm00001d049806,1,1,1,1,4,1.02438468510496,MH
Zm00001d053587,1,1,1,1,4,1.02438468510496,MH
Zm00001d020134,1,1,1,1,4,1.02438468510496,MH
Zm00001d025914,1,1,1,1,4,1.02215629527011,AN
Zm00001d025915,1,1,1,1,4,1.02215629527011,AN
Zm00001d025916,1,1,1,1,4,1.02215629527011,AN
Zm00001d007774,1,1,1,1,4,1.02209854853866,AN
Zm00001d007775,1,1,1,1,4,1.02209854853866,AN
Zm00001d050257,1,1,1,1,4,1.02209854853866,AN
Zm00001d050258,1,1,1,1,4,1.02209854853866,AN
Zm00001d050401,1,1,1,1,4,1.02209854853866,AN
Zm00001d017514,1,1,1,1,4,1.02209854853866,AN
Zm00001d046322,1,1,1,1,4,1.02153619161191,MH
Zm00001d046323,1,1,1,1,4,1.02153619161191,MH
Zm00001d047453,1,1,1,1,4,1.02153619161191,MH
Zm00001d030011,1,1,1,1,4,1.01755843017493,AN
Zm00001d001859,1,1,1,1,4,1.01755843017493,AN
Zm00001d001860,1,1,1,1,4,1.01755843017493,AN
Zm00001d001861,1,1,1,1,4,1.01755843017493,AN
Zm00001d042150,1,1,1,1,4,1.01755843017493,AN
Zm00001d016853,1,1,1,1,4,1.01755843017493,AN
Zm00001d016854,1,1,1,1,4,1.01755843017493,AN
Zm00001d016855,1,1,1,1,4,1.01755843017493,AN
Zm00001d035599,1,1,1,1,4,1.01755843017493,AN
Zm00001d035600,1,1,1,1,4,1.01755843017493,AN
Zm00001d027312,1,1,1,1,4,1.016036468077,AN
Zm00001d027313,1,1,1,1,4,1.016036468077,AN
Zm00001d029861,1,1,1,1,4,1.016036468077,AN
Zm00001d002968,1,1,1,1,4,1.016036468077,AN
Zm00001d002969,1,1,1,1,4,1.016036468077,AN
Zm00001d006090,1,1,1,1,4,1.016036468077,AN
Zm00001d048716,1,1,1,1,4,1.016036468077,AN
Zm00001d048717,1,1,1,1,4,1.016036468077,AN
Zm00001d016361,1,1,1,1,4,1.016036468077,AN
Zm00001d021181,1,1,1,1,4,1.016036468077,AN
Zm00001d022526,1,1,1,1,4,1.016036468077,AN
Zm00001d022527,1,1,1,1,4,1.016036468077,AN
Zm00001d012239,1,1,1,1,4,1.016036468077,AN
Zm00001d050655,1,1,1,1,4,1.01586993827625,US
Zm00001d022565,1,1,1,1,4,1.01586993827625,US
Zm00001d022566,1,1,1,1,4,1.01586993827625,US
Zm00001d022567,1,1,1,1,4,1.01586993827625,US
Zm00001d013872,1,1,1,1,4,1.01181827188709,US
Zm00001d013873,1,1,1,1,4,1.01181827188709,US
Zm00001d013874,1,1,1,1,4,1.01181827188709,US
Zm00001d029862,1,1,1,1,4,1.01063191721432,US
Zm00001d029865,1,1,1,1,4,1.01063191721432,US
Zm00001d030139,1,1,1,1,4,1.01063191721432,US
Zm00001d030348,1,1,1,1,4,1.01063191721432,US
Zm00001d015152,1,1,1,1,4,1.01063191721432,US
Zm00001d050696,1,1,1,1,4,1.01001773709855,AN
Zm00001d046299,1,1,1,1,4,1.01001773709855,AN
Zm00001d053589,1,1,1,1,4,1.0027789973497,GH
Zm00001d018178,1,1,1,1,4,1.0027789973497,GH
Zm00001d029215,1,1,1,1,4,1.00242644234479,MH
Zm00001d029285,1,1,1,1,4,1.00242644234479,MH
Zm00001d029286,1,1,1,1,4,1.00242644234479,MH
Zm00001d029287,1,1,1,1,4,1.00242644234479,MH
Zm00001d029288,1,1,1,1,4,1.00242644234479,MH
Zm00001d032031,1,1,1,1,4,1.00242644234479,MH
Zm00001d032032,1,1,1,1,4,1.00242644234479,MH
Zm00001d034934,1,1,1,1,4,1.00242644234479,MH
Zm00001d002121,1,1,1,1,4,1.00242644234479,MH
Zm00001d002122,1,1,1,1,4,1.00242644234479,MH
Zm00001d002123,1,1,1,1,4,1.00242644234479,MH
Zm00001d003034,1,1,1,1,4,1.00242644234479,MH
Zm00001d003035,1,1,1,1,4,1.00242644234479,MH
Zm00001d003037,1,1,1,1,4,1.00242644234479,MH
Zm00001d005871,1,1,1,1,4,1.00242644234479,MH
Zm00001d013156,1,1,1,1,4,1.00242644234479,MH
Zm00001d013159,1,1,1,1,4,1.00242644234479,MH
Zm00001d036832,1,1,1,1,4,1.00242644234479,MH
Zm00001d033399,1,1,1,1,4,1.00178971128837,US
Zm00001d016892,1,1,1,1,4,1.00178971128837,US
Zm00001d046783,1,1,1,1,4,1.00178971128837,US
Zm00001d005581,1,1,1,1,4,0.999989393496317,MH
Zm00001d016716,1,1,1,1,4,0.999989393496317,MH
Zm00001d033303,1,1,1,1,4,0.991885260911239,GH
Zm00001d033304,1,1,1,1,4,0.991885260911239,GH
Zm00001d007708,1,1,1,1,4,0.991885260911239,GH
Zm00001d040527,1,1,1,1,4,0.991885260911239,GH
Zm00001d012933,1,1,1,1,4,0.991885260911239,GH
Zm00001d012934,1,1,1,1,4,0.991885260911239,GH
Zm00001d039049,1,1,1,1,4,0.991885260911239,GH
Zm00001d034047,1,1,1,1,4,0.990944237419547,US
Zm00001d050885,1,1,1,1,4,0.990944237419547,US
Zm00001d050886,1,1,1,1,4,0.990944237419547,US
Zm00001d017000,1,1,1,1,4,0.990944237419547,US
Zm00001d032763,1,1,1,1,4,0.990070519273174,AN
Zm00001d051397,1,1,1,1,4,0.983095032899096,US
Zm00001d051399,1,1,1,1,4,0.983095032899096,US
Zm00001d017491,1,1,1,1,4,0.983095032899096,US
Zm00001d021532,1,1,1,1,4,0.983095032899096,US
Zm00001d002732,1,1,1,1,4,0.980416406640329,AN
Zm00001d007180,1,1,1,1,4,0.980416406640329,AN
Zm00001d007181,1,1,1,1,4,0.980416406640329,AN
Zm00001d043990,1,1,1,1,4,0.980416406640329,AN
